label,text
comp.graphics,"The OTIS Project presents...

       SYNERGY: Revolt 
	...the first in a continuing series of collaborative
	art initiatives designed to exploit the binarity
	of the infosphere.  This series of diversely 
	structured art-manipulation projects will attempt
	to stretch across network boundries encouraging
	use of electronic mail, fax, video, photography,
	scanned ""conventional"" art and even sound to 
	create multi-artist ""still"" visuals in GIF and 
	JPG formats.  Visualists from all technical levels
	are welcome.  

	REVOLT will be structured simply.  There will be 
	three stages of production.  The first stage will
	consist of all participants creating one still 
	work as a ""starter"" piece that two other partici-
	pants will, in turn, manipulate.  All first stage
	""base"" images are due by Sunday, May 23rd, 1993, 
	midnight Central Daylight Time. 

	Stage two will begin on May 24th.  All images will 
	be sent to another (arbitrarily chosen) participant
	for them to do manipulations on in anyway they see 
	fit.  For purely digital artists, this may consist
	of filtering the image through their favorite paint
	program.  For ""analog"" artists, this may well be
	printing a hardcopy of the image and adding their
	own part with pen, pencil or white-out then scan-
	ning in the image again to be transferred on to 
	the third-stage artist.  All second-stage works
	are due by midnight on Sunday, May 30th.

	Stage three is the finishing stage and will begin
	on May 31st.  All artists will do what they think 
	it takes to finish up the image they've been given
	using whatever technique they see as worthy.  
	These images will be due on June 6th, midnight.

	All involved will participate in each stage of
	creation.

	-----------------------------------------------------------
	To join, send email/mail with the following info:

	Name:
	email address:
	mail address:
	scanner access?  (color/grey/none)
	printer access?  (laser/postscript/inkjet/color/dot)
	computer access? (mac/ibm-pc/sun/amiga/atari/NeXT/other)
	output format?	 (tiff/targa/gif/jpeg/pict/postscript/fax
		         /photocopy/pcx/windows bitmap)
	graphics level?  (8bit/16bit/24bit/?)
	ftp access?
	time limitations?

	Address the information to:

	email: mad-celt@cwis.unomaha.edu (Andrew Booth, project manager)
	       (include ""REVOLT"" in the subject line)
	mail:  The OTIS Project
	       SYNERGY: Revolt
	       PO BX 241113
	       Omaha, NE 68124-1113	

	---------------------------------------------------------	
	Remember, all STARTER images are due on Sunday, May 23rd. 
	Deposit them at either of these FTP sites:

	sunsite.unc.edu  (/pub/multimedia/pictures/OTIS/Incoming)
	or
	141.214.4.135  (projects/otis/incoming)
		OR
	...send uuencoded images to us via email...
		OR
	...send hardcopies to address above...
		OR
	...arrange FAX exchange.

	If you don't get your STARTER image in, you won't be
	able to participate until SYNERGY Phase II (in mid-June).
	---------------------------------------------------------

	We will do our best to accomodate/facilitate image exchange
	for the ""technologically impaired"".  If you don't have 
	access to a scanner, but need one, we'll try to help.
	If you need an image printed out and sent to you, let
	us know (send an SASE if you anticipate this).

	ADDITIONAL INFORMATION AVAILABLE ON THE FOLLOWING:
	- suggestions for use of ""uncommon"" mediums
	  (such as video stills, electronic imaging and sound)
	- FAX availability times
	- ""copyright"" considerations (appropriation)
	- image conversion
	- the OTIS Project in general
"
comp.graphics,"element analysis, radiosity, distributed processing

Hi,

	I'm looking for references to parallel algorithms on:

		octrees
		adaptive subdivision
		adaptive meshing
		finite element meshing/analysis
		radiosity

	Any help will be greatly appreciated.  E-mail replies to"
comp.graphics,": ==============================================================================
: Could someone please tell me the Best FTP'able viewer available for MSDOS
: I am running a 486 33mhz with SVGA monitor.
: I need to look at gifs mainly and it would be advantageous if it ran
: under windows...........thanks

FTP to wuarchive.wustl.edu,
change into mirrors/msdos/graphics
get ""grfwk61t.zip""
This is the DOS version of Graphic Workshop.  There is a Windows version which
you could probably find in the mirrors/msdos/windows3 directory but I don't 
know what the file name is. 

-- "
comp.graphics,"


Howdy...  I think you would be interested in Infini-D 2.5 for the Mac.  There
is no DOS or Windows version.  It's quite an amazing program.

""Some"" of the features:

*  Bevel Text
*  Timeline based animation sequencer
*  Realtime bounding box preview
*  Object linking
*  Phong Shading
*  Ray Tracing
*  Bounding Box shading
*  Wireframe shading
*  Ghourad shading
*  Flat shading
*  Anti-aliasing (none, low, medium, high)
*  Environment maps
*  Quicktime support (wrap a QT movie around an object)
*  Procedural surfaces
*  Composed surfaces (for layering surfaces)
*  Alpha channel support
*  Import EPS, DXF, and Swivel 3D files
*  Export DXF and Swivel 3D files
*  Spline based animation
*  Animation assistant (for creating smooth movements and other stuff)
*  Object morphing (surfaces and bevels morph too)

... And lots more that I can't remember right now...

Anyway, it's not as expensive as some of the other animation/rendering
packages.  I think you can get it for around $699 from MacWarehouse.
They also have educational discounts...

Well, hope that helps a bit.

See ya..."
comp.graphics,"








Yeah, of course... The term 'mach banding' was not the correct one, it should've
been 'color quantization effect'. Although a bad color quantization effect could
result in some visible mach-bands on a picture that was smooth before it was
quantizised.
"
comp.graphics,"zyda@cs.nps.navy.mil (Michael Zyda) notes:


I had the same problem and called the people who handle the box; the
problem happened some time ago and was caught almost instantly.  All
registrations going to that address are now fixed.  See what trouble
you get into when you don't procrastinate, Mike?

And no, SIGGRAPH 93 has not skipped town -- we're preparing the best
SIGGRAPH conference yet!"
comp.graphics,"
The best program I've seen for viewing such files is VPIC.  You'll want version 5.9 or later.  (6.0x is current.)  It allows you to view in 15 and 24 bit modes.  It really is QUITE nice.

Now, for a return question:  Do you run Windows?  If so, what are the dates on your drivers?  The newest ones *I* can find are from around 4-??-92!!  My problem is they conflict with Star Trek: After Dark, and other things as well.  I'm willing to bet that it's the drivers, and NOT the programs.  Anyone out there have info on newer SS24 (NOT X) drivers for windows or OS/2?"
comp.graphics,"Does anyone know if the fabled /new/ version of PBM+ will be out soon.  As
far as I know the /current/ version is 10dec91.
Jeff P. are you out there ? ?? ?"
comp.graphics,"Hello,
   Subject says it all. I need a GIF to Targa converter, so that my
dta15 could make a .FLI of them.
      Krzysztof



"
comp.graphics,"Earlier today I read an ad for REAL-3D animation & ray-tracing software and
it looked very convincing to me. However, I don't own an Amiga and so I began 
to wonder, if there's a PC version of it.

So, has anyone seen/used REAl-3D for DOS??
"
comp.graphics,"
Wrong...the major improvements for 2.01 and 2.01a are in the use of IPAS routines
for 3d studio.  They have increased in speed anywhere from 30-200% depending
on which ones you use."
comp.graphics,": I cant get through to the author of rtrace. His site is inaccessible
: can he upload the new version somewhere else please?"
comp.graphics,"Hello,

    I have been searching for a quality image enhancement and
    manipulation package for Unix/X/Motif platforms that is comparable
    to Adobe Photo Shop for the Mac.

    I have not been able to find any, and would appreciate any
    information about such products you could provide.

    I would be particularly interested in software that runs on HP or
    Sun workstations, and does not require special add-in hardware, but
    would also be interested in other solutions.


Thank You.
Wayne"
